influencerId,campaignId,views,likes,comments,shares
influencer_641,campaign_5,22689,195,42,73
influencer_642,campaign_4,12174,190,46,4
influencer_643,campaign_2,89461,2404,506,393
influencer_644,campaign_9,10348,618,85,150
influencer_645,campaign_3,24714,1435,289,191
influencer_646,campaign_8,39102,2774,540,235
influencer_647,campaign_6,75460,3784,614,337
influencer_648,campaign_5,90930,2073,617,568
influencer_649,campaign_1,7801,366,116,108
influencer_650,campaign_4,73267,4200,571,683
influencer_651,campaign_3,49136,1924,401,277
influencer_652,campaign_1,24625,1284,231,167
influencer_653,campaign_5,83873,4542,912,1727
influencer_654,campaign_6,73592,450,92,128
influencer_655,campaign_2,78052,4647,913,801
influencer_656,campaign_3,45261,1849,357,824
influencer_657,campaign_6,2542,119,29,16
influencer_658,campaign_4,22677,730,165,86
influencer_659,campaign_9,47732,2962,714,931
influencer_660,campaign_5,51343,2551,383,257
influencer_661,campaign_4,40081,1466,334,392
influencer_662,campaign_2,63856,1052,271,404
influencer_663,campaign_6,94105,2210,459,804
influencer_664,campaign_10,89858,686,137,46
influencer_665,campaign_2,20065,1131,314,208
influencer_666,campaign_7,84460,3073,641,586
influencer_667,campaign_3,89092,4744,845,1062
influencer_668,campaign_9,55693,755,156,137
influencer_669,campaign_5,27962,267,59,68
influencer_670,campaign_8,29295,1505,329,613
influencer_671,campaign_6,14807,898,158,175
influencer_672,campaign_10,43348,2582,553,562
influencer_673,campaign_8,27432,2117,364,201
influencer_674,campaign_3,84285,1028,159,360
influencer_675,campaign_3,92792,439,125,83
influencer_676,campaign_5,58854,3628,808,730
influencer_677,campaign_10,41262,147,23,59
influencer_678,campaign_3,38080,1837,545,538
influencer_679,campaign_8,2324,98,17,38
influencer_680,campaign_10,92267,4651,1024,287
influencer_681,campaign_8,36909,1008,184,214
influencer_682,campaign_2,90339,6767,1457,802
influencer_683,campaign_4,20870,682,126,135
influencer_684,campaign_10,35578,186,53,36
influencer_685,campaign_1,73124,2908,888,920
influencer_686,campaign_4,27790,550,109,189
influencer_687,campaign_4,26289,1114,234,224
influencer_688,campaign_10,56129,2723,731,652
influencer_689,campaign_9,94714,1551,341,159
influencer_690,campaign_3,95246,4636,1109,913
influencer_691,campaign_2,16485,159,21,27
influencer_692,campaign_9,45482,622,151,97
influencer_693,campaign_9,87188,836,210,21
influencer_694,campaign_1,5748,249,62,48
influencer_695,campaign_6,87769,2218,608,350
influencer_696,campaign_10,10435,784,126,89
influencer_697,campaign_8,4709,83,18,26
influencer_698,campaign_3,31355,736,176,180
influencer_699,campaign_9,56771,3284,797,315
influencer_700,campaign_2,58799,288,84,101
influencer_701,campaign_6,14116,561,82,142
influencer_702,campaign_1,26470,563,143,68
influencer_703,campaign_7,43344,2794,616,582
influencer_704,campaign_3,43918,2614,560,521
influencer_705,campaign_7,53224,3670,924,248
influencer_706,campaign_4,40298,730,191,116
influencer_707,campaign_9,81219,958,149,156
influencer_708,campaign_5,62629,3699,611,811
influencer_709,campaign_3,67040,2466,547,336
influencer_710,campaign_8,29016,1030,200,92
influencer_711,campaign_6,24960,810,254,260
influencer_712,campaign_2,34591,532,135,87
influencer_713,campaign_3,83848,1506,264,365
influencer_714,campaign_8,68641,3776,983,538
influencer_715,campaign_10,37395,2454,580,330
influencer_716,campaign_7,23700,917,223,215
influencer_717,campaign_10,35620,2221,427,603
influencer_718,campaign_6,21559,620,96,187
influencer_719,campaign_1,94045,3440,781,702
influencer_720,campaign_9,94396,2691,699,335
influencer_721,campaign_3,62642,4299,625,1075
influencer_722,campaign_5,77539,5578,1005,944
influencer_723,campaign_7,22732,270,50,111
influencer_724,campaign_7,92362,671,132,58
influencer_725,campaign_3,31354,1715,401,125
influencer_726,campaign_4,14843,1045,189,84
influencer_727,campaign_10,72726,5159,741,1029
influencer_728,campaign_7,18640,958,247,95
influencer_729,campaign_8,53528,1551,219,394
influencer_730,campaign_2,39413,881,219,340
influencer_731,campaign_9,53638,2842,677,914
influencer_732,campaign_7,53736,817,197,296
influencer_733,campaign_8,69866,627,90,157
influencer_734,campaign_6,20087,215,48,41
influencer_735,campaign_6,42430,234,60,34
influencer_736,campaign_9,25504,1175,298,404
influencer_737,campaign_4,8114,338,103,117
influencer_738,campaign_5,79859,5601,1327,346
influencer_739,campaign_9,11975,659,152,96
influencer_740,campaign_1,12023,718,130,133
influencer_741,campaign_4,22447,711,92,110
influencer_742,campaign_7,91469,5164,1113,252
influencer_743,campaign_9,24959,1829,256,396
influencer_744,campaign_10,67203,3688,811,1116
influencer_745,campaign_6,30703,694,152,217
influencer_746,campaign_8,10337,307,76,40
influencer_747,campaign_9,47427,1012,262,301
influencer_748,campaign_10,62529,3350,436,508
influencer_749,campaign_4,85665,5189,1194,987
influencer_750,campaign_1,32921,308,55,87
influencer_751,campaign_8,34307,700,181,119
influencer_752,campaign_2,28355,1540,330,275
influencer_753,campaign_1,5835,211,41,14
influencer_754,campaign_7,21159,397,99,120
influencer_755,campaign_10,48605,1598,486,573
influencer_756,campaign_9,39088,2057,300,453
influencer_757,campaign_9,79752,2472,585,84
influencer_758,campaign_3,56284,1141,261,406
influencer_759,campaign_6,58043,1658,442,152
influencer_760,campaign_7,36547,883,273,287
influencer_761,campaign_10,98007,666,140,37
influencer_762,campaign_9,83844,5067,824,2028
influencer_763,campaign_2,28532,1011,195,259
influencer_764,campaign_8,35349,2593,563,236
influencer_765,campaign_7,46445,709,164,77
influencer_766,campaign_4,6713,238,35,31
influencer_767,campaign_2,57178,1064,312,362
influencer_768,campaign_8,50407,2140,375,714
influencer_769,campaign_5,71340,397,91,140
influencer_770,campaign_6,51990,964,277,239
influencer_771,campaign_7,76672,3084,428,623
influencer_772,campaign_10,66545,1837,313,491
influencer_773,campaign_1,85791,1089,273,46
influencer_774,campaign_8,59141,494,144,100
influencer_775,campaign_4,24793,232,62,25
influencer_776,campaign_9,57570,3913,655,1069
influencer_777,campaign_1,96084,1808,444,73
influencer_778,campaign_2,38892,1837,424,179
influencer_779,campaign_6,2015,104,22,10
influencer_780,campaign_10,62813,2265,610,625
influencer_781,campaign_1,28712,944,258,232
influencer_782,campaign_4,9415,527,78,65
influencer_783,campaign_8,63292,2737,803,679
influencer_784,campaign_10,24833,261,64,33
influencer_785,campaign_5,5158,157,36,6
influencer_786,campaign_9,63680,1263,272,565
influencer_787,campaign_6,21309,525,132,19
influencer_788,campaign_1,7970,64,14,15
influencer_789,campaign_6,73474,685,133,197
influencer_790,campaign_6,87704,3590,835,479
influencer_791,campaign_6,47540,652,143,60
influencer_792,campaign_8,21384,1319,362,232
influencer_793,campaign_6,19017,1140,229,290
influencer_794,campaign_5,76880,5347,1387,463
influencer_795,campaign_2,9702,565,87,131
influencer_796,campaign_4,1384,35,5,5
influencer_797,campaign_10,1404,14,3,2
influencer_798,campaign_5,41943,888,197,262
influencer_799,campaign_10,48926,261,45,39
influencer_800,campaign_4,30189,1976,431,192
influencer_801,campaign_2,13763,346,71,76
influencer_802,campaign_7,19384,554,106,60
influencer_803,campaign_10,61100,3191,586,1362
influencer_804,campaign_10,99142,6960,1464,1276
influencer_805,campaign_2,10860,381,102,111
influencer_806,campaign_1,81642,761,167,137
influencer_807,campaign_5,51612,3342,538,860
influencer_808,campaign_1,24574,902,175,382
influencer_809,campaign_1,24524,137,21,37
influencer_810,campaign_1,70172,2737,598,145
influencer_811,campaign_6,11916,94,24,29
influencer_812,campaign_9,5809,316,94,112
influencer_813,campaign_10,33201,1374,379,185
influencer_814,campaign_1,54330,3180,559,391
influencer_815,campaign_5,14456,602,110,121
influencer_816,campaign_9,57397,2198,388,810
influencer_817,campaign_9,39765,1204,308,99
influencer_818,campaign_1,35816,1264,191,281
influencer_819,campaign_8,46106,2991,746,455
influencer_820,campaign_1,54932,2878,675,867
influencer_821,campaign_8,18100,1076,293,373
influencer_822,campaign_1,58091,3696,1042,862
influencer_823,campaign_5,22949,1611,264,275
influencer_824,campaign_8,71080,1584,478,548
influencer_825,campaign_6,38744,2412,449,459
influencer_826,campaign_9,46543,429,98,45
influencer_827,campaign_1,93193,6375,1562,608
influencer_828,campaign_9,37187,2048,402,371
influencer_829,campaign_1,8239,545,104,98
influencer_830,campaign_10,15489,131,30,39
influencer_831,campaign_10,59017,1185,281,374
influencer_832,campaign_3,62877,1009,197,122
influencer_833,campaign_1,44125,1653,347,626
influencer_834,campaign_3,50922,1704,396,138
influencer_835,campaign_2,95074,1800,309,380
influencer_836,campaign_2,33049,2583,510,175
influencer_837,campaign_9,38131,2069,468,185
influencer_838,campaign_8,43944,2486,501,154
influencer_839,campaign_1,74963,3776,819,311
influencer_840,campaign_4,25285,1219,258,409
influencer_841,campaign_1,38626,513,106,114
influencer_842,campaign_1,43808,3154,780,434
influencer_843,campaign_4,89464,2518,530,238
influencer_844,campaign_2,54871,2574,605,728
influencer_845,campaign_3,20198,945,252,120
influencer_846,campaign_9,20758,1489,312,74
influencer_847,campaign_2,16254,1212,201,169
influencer_848,campaign_4,45238,1336,207,520
influencer_849,campaign_1,2252,30,8,13
influencer_850,campaign_2,40764,1226,326,299
influencer_851,campaign_5,78709,5261,1086,271
influencer_852,campaign_10,38441,1240,229,408
influencer_853,campaign_1,93234,1603,468,281
influencer_854,campaign_7,54682,177,32,68
influencer_855,campaign_4,60494,2965,644,814
influencer_856,campaign_6,82317,1071,173,329
influencer_857,campaign_8,66215,2282,659,743
influencer_858,campaign_6,79587,3486,664,531
influencer_859,campaign_2,7949,202,49,76
influencer_860,campaign_1,56393,2107,528,403
influencer_861,campaign_8,74553,4702,717,850
influencer_862,campaign_8,7941,312,86,110
influencer_863,campaign_9,26934,696,206,209
influencer_864,campaign_6,24386,1035,159,350
influencer_865,campaign_1,62886,2765,562,197
influencer_866,campaign_9,76745,4683,1171,1613
influencer_867,campaign_3,84251,4801,742,1266
influencer_868,campaign_6,95456,4162,996,605
influencer_869,campaign_10,54413,3171,699,336
influencer_870,campaign_10,57800,1003,261,210
influencer_871,campaign_9,98239,5781,1441,2167
influencer_872,campaign_3,43318,968,226,308
influencer_873,campaign_5,71173,2680,792,981
influencer_874,campaign_5,71390,4692,698,527
influencer_875,campaign_10,53329,2246,437,595
influencer_876,campaign_7,44088,1958,264,367
influencer_877,campaign_4,40811,3018,693,251
influencer_878,campaign_4,56479,2956,764,642
influencer_879,campaign_7,86392,2811,424,371
influencer_880,campaign_9,88369,2056,382,458
influencer_881,campaign_4,20963,662,176,111
influencer_882,campaign_4,56123,2064,383,623
influencer_883,campaign_6,93705,2887,716,503
influencer_884,campaign_6,74477,791,169,268
influencer_885,campaign_7,15388,409,108,86
influencer_886,campaign_1,6569,164,38,33
influencer_887,campaign_3,70836,1425,296,195
influencer_888,campaign_9,37586,1358,221,204
influencer_889,campaign_6,13015,824,186,147
influencer_890,campaign_6,46002,3095,649,310
influencer_891,campaign_5,7254,381,85,89
influencer_892,campaign_3,18144,121,36,40
influencer_893,campaign_5,25214,170,48,51
influencer_894,campaign_1,81719,273,66,78
influencer_895,campaign_3,72774,3384,674,422
influencer_896,campaign_4,7090,281,56,41
influencer_897,campaign_5,12637,618,111,64
influencer_898,campaign_10,23415,584,156,233
influencer_899,campaign_9,25071,137,35,24
influencer_900,campaign_4,59243,2217,605,569
influencer_901,campaign_3,42240,965,208,120
influencer_902,campaign_10,84807,1400,215,178
influencer_903,campaign_1,34434,2050,430,929
influencer_904,campaign_10,70724,1022,293,381
influencer_905,campaign_6,76697,4122,683,630
influencer_906,campaign_7,29732,1026,201,176
influencer_907,campaign_10,12314,637,97,143
influencer_908,campaign_8,24954,1470,327,179
influencer_909,campaign_1,58108,749,159,238
influencer_910,campaign_4,88044,1795,502,484
influencer_911,campaign_5,88505,4141,712,955
influencer_912,campaign_2,37668,2216,623,634
influencer_913,campaign_1,24061,1736,464,129
influencer_914,campaign_8,80252,3451,645,1268
influencer_915,campaign_6,40749,878,245,337
influencer_916,campaign_5,17907,416,74,56
influencer_917,campaign_9,19777,793,124,83
influencer_918,campaign_2,94229,5202,845,880
influencer_919,campaign_10,52745,1858,491,425
influencer_920,campaign_8,92865,4139,1059,757
influencer_921,campaign_10,82818,1699,422,143
influencer_922,campaign_9,24624,1648,306,224
influencer_923,campaign_1,24321,1615,391,384
influencer_924,campaign_7,11488,185,39,9
influencer_925,campaign_8,23574,1106,318,381
influencer_926,campaign_3,6240,359,63,68
influencer_927,campaign_4,44221,1417,335,526
influencer_928,campaign_3,11478,216,37,70
influencer_929,campaign_7,56645,935,292,294
influencer_930,campaign_9,20262,762,172,188
influencer_931,campaign_3,53796,2728,410,341
influencer_932,campaign_6,5432,142,24,13
influencer_933,campaign_8,96257,432,70,185
influencer_934,campaign_6,65291,4240,1243,983
influencer_935,campaign_2,80104,5744,824,1411
influencer_936,campaign_7,60399,536,108,126
influencer_937,campaign_2,80714,3473,976,602
influencer_938,campaign_2,51428,2119,544,206
influencer_939,campaign_2,88731,1085,186,410
influencer_940,campaign_1,1302,16,3,4
influencer_941,campaign_1,83558,3007,436,333
influencer_942,campaign_7,1055,36,7,16
influencer_943,campaign_5,9717,422,74,39
influencer_944,campaign_3,29699,224,37,70
influencer_945,campaign_1,74686,1450,214,341
influencer_946,campaign_10,68661,2435,479,460
influencer_947,campaign_6,45247,245,42,21
influencer_948,campaign_1,17748,931,206,264
influencer_949,campaign_9,5621,157,24,54
influencer_950,campaign_2,16034,488,106,34
influencer_951,campaign_1,6126,82,21,12
influencer_952,campaign_7,6122,275,81,81
influencer_953,campaign_6,19030,442,97,101
influencer_954,campaign_6,83838,5656,1387,150
influencer_955,campaign_5,85717,386,51,56
influencer_956,campaign_4,56658,1204,253,256
influencer_957,campaign_4,39638,1722,478,275
influencer_958,campaign_3,68067,1240,363,292
influencer_959,campaign_10,89869,796,185,123
influencer_960,campaign_8,35674,1397,221,273
influencer_961,campaign_7,36854,1990,443,736
influencer_962,campaign_9,47271,406,95,73
influencer_963,campaign_1,74688,5273,1086,692
influencer_964,campaign_7,39518,2572,577,549
influencer_965,campaign_10,11267,473,127,94
influencer_966,campaign_4,91825,1474,357,243
influencer_967,campaign_7,2062,145,28,14
influencer_968,campaign_1,51448,2308,499,593
influencer_969,campaign_5,96462,6907,1665,215
influencer_970,campaign_3,7229,100,25,6
influencer_971,campaign_5,57793,1598,404,270
influencer_972,campaign_4,48915,2281,415,160
influencer_973,campaign_2,5632,310,61,39
influencer_974,campaign_4,4596,281,56,60
influencer_975,campaign_3,7168,73,18,18
influencer_976,campaign_1,8561,515,107,170
influencer_977,campaign_10,74794,1082,287,98
influencer_978,campaign_8,83152,3962,851,665
influencer_979,campaign_5,27734,276,59,36
influencer_980,campaign_4,7371,389,89,22
influencer_981,campaign_10,27069,1683,426,34
influencer_982,campaign_5,80905,3029,710,1133
influencer_983,campaign_4,13910,672,117,321
influencer_984,campaign_3,74479,632,127,88
influencer_985,campaign_5,78735,1957,546,649
influencer_986,campaign_4,82264,1906,482,532
influencer_987,campaign_1,24275,948,231,231
influencer_988,campaign_3,73274,1710,277,267
influencer_989,campaign_10,82449,1252,282,122
influencer_990,campaign_10,61004,849,250,264
influencer_991,campaign_8,63981,3353,835,852
influencer_992,campaign_7,85659,1008,146,284
influencer_993,campaign_2,55553,1441,345,558
influencer_994,campaign_1,49447,1534,232,462
influencer_995,campaign_3,35529,1050,191,157
influencer_996,campaign_5,76703,3769,796,1029
influencer_997,campaign_10,77090,3567,500,448
influencer_998,campaign_1,18260,106,28,14
influencer_999,campaign_3,4812,331,69,76
influencer_1000,campaign_3,29024,1367,314,242
influencer_1001,campaign_5,59656,3934,786,531
influencer_1002,campaign_3,28285,1005,201,176
influencer_1003,campaign_9,93436,2732,531,1267
influencer_1004,campaign_1,2605,101,17,15
influencer_1005,campaign_4,72158,2637,435,871
influencer_1006,campaign_10,73303,5426,759,854
influencer_1007,campaign_10,28139,1381,411,272
influencer_1008,campaign_4,78149,1706,413,516
influencer_1009,campaign_1,57138,3076,823,919
influencer_1010,campaign_2,77125,654,90,91
influencer_1011,campaign_1,14918,956,198,216
influencer_1012,campaign_6,86655,6739,1393,313
influencer_1013,campaign_3,28446,340,74,71
influencer_1014,campaign_7,14046,539,77,140
influencer_1015,campaign_5,25818,1390,208,275
influencer_1016,campaign_9,5324,224,52,39
influencer_1017,campaign_7,77323,734,129,150
influencer_1018,campaign_4,10111,405,91,41
influencer_1019,campaign_5,39110,457,125,55
